"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"2981","25/06/18","UB",51,"Perú"
"2982","08/08/20","MovilGZ",10,"Perú"
"2983","23/11/18","UB",45,"Perú"
"2984","24/08/18","MovilSE",379,"Perú"
"2985","12/03/20","MovilGZ",22,"Perú"
"2986","23/10/18","MovilSE",425,"Perú"
"2987","17/08/20","MovilGZ",21,"Perú"
"2988","05/09/18","UB",39,"Perú"
"2989","26/05/20","UB",80,"Perú"
"2990","08/08/18","PortalGZ",6,"Perú"
"2991","04/06/18","PortalGZ",3,"Perú"
"2992","31/01/20","MovilSE",395,"Perú"
"2993","27/11/18","UB",59,"Perú"
"2994","22/03/20","MovilSE",5,"Perú"
"2995","26/08/18","MovilSE",49,"Perú"
"2996","25/08/18","MovilSE",82,"Perú"
"2997","26/07/20","MovilSE",32,"Perú"
"2998","06/02/18","PortalGZ",25,"Perú"
"2999","05/03/18","MovilSE",543,"Perú"
"3000","05/01/18","MovilSE",340,"Perú"
"3001","23/03/20","UB",27,"Perú"
"3002","01/09/18","MovilSE",49,"Perú"
"3003","19/11/18","MovilGZ",10,"Perú"
"3004","23/04/20","MovilGZ",2,"Perú"
"3005","01/12/18","MovilSE",64,"Perú"
"3006","26/02/20","PortalGZ",2,"Perú"
"3007","10/01/20","UB",19,"Perú"
"3008","10/07/18","UB",35,"Perú"
"3009","27/05/18","UB",4,"Perú"
"3010","09/02/18","PortalGZ",5,"Perú"
"3011","04/07/18","CALL CENTER",1,"Perú"
"3012","15/02/20","MovilSE",56,"Perú"
"3013","03/08/20","MovilGZ",65,"Perú"
"3014","01/07/18","MovilSE",39,"Perú"
"3015","08/10/18","MovilSE",97,"Perú"
"3016","03/01/18","MovilSE",378,"Perú"
"3017","01/05/18","PortalGZ",2,"Perú"
"3018","13/12/18","PortalGZ",3,"Perú"
"3019","21/01/20","MovilSE",482,"Perú"
"3020","14/03/18","PortalGZ",14,"Perú"
"3021","31/01/20","UB",29,"Perú"
"3022","01/05/20","MovilSE",5,"Perú"
"3023","26/12/18","PortalGZ",12,"Perú"
"3024","16/01/19","MovilSE",1,"Perú"
"3025","02/09/20","UB",27,"Perú"
"3026","31/03/18","PortalGZ",1,"Perú"
"3027","30/06/20","PortalGZ",6,"Perú"
"3028","15/09/18","MovilSE",64,"Perú"
"3029","09/03/18","MovilSE",342,"Perú"
"3030","12/03/20","PortalGZ",6,"Perú"
"3031","24/08/18","UB",47,"Perú"
"3032","08/06/20","MovilGZ",24,"Perú"
"3033","02/03/20","CALL CENTER",1,"Perú"
"3034","21/11/18","PortalGZ",8,"Perú"
"3035","27/06/18","UB",51,"Perú"
"3036","03/08/20","PortalGZ",3,"Perú"
"3037","30/11/18","PortalGZ",2,"Perú"
"3038","21/07/20","MovilSE",343,"Perú"
"3039","20/07/20","PortalGZ",3,"Perú"
"3040","27/04/20","MovilGZ",6,"Perú"
"3041","29/05/20","MovilGZ",16,"Perú"
"3042","08/02/19","UB",2,"Perú"
"3043","09/07/20","MovilSE",243,"Perú"
"3044","17/07/20","PortalGZ",2,"Perú"
"3045","06/03/20","PortalGZ",5,"Perú"
"3046","02/10/18","UB",48,"Perú"
"3047","19/02/18","PortalGZ",22,"Perú"
"3048","18/02/18","MovilSE",62,"Perú"
"3049","30/10/18","MovilSE",473,"Perú"
"3050","10/10/18","PortalGZ",3,"Perú"
"3051","05/02/18","PortalGZ",20,"Perú"
"3052","12/11/18","CALL CENTER",1,"Perú"
"3053","17/10/18","CALL CENTER",3,"Perú"
"3054","03/09/18","CALL CENTER",1,"Perú"
"3055","14/05/18","PortalGZ",6,"Perú"
"3056","01/03/18","PortalGZ",11,"Perú"
"3057","02/04/20","MovilSE",26,"Perú"
"3058","27/12/18","UB",31,"Perú"
"3059","17/08/18","PortalGZ",4,"Perú"
"3060","14/07/18","UB",9,"Perú"
"3061","16/02/18","PortalGZ",2,"Perú"
"3062","08/07/20","MovilSE",253,"Perú"
"3063","25/02/20","PortalGZ",4,"Perú"
"3064","10/10/18","UB",58,"Perú"
"3065","08/04/18","UB",1,"Perú"
"3066","01/08/20","MovilSE",68,"Perú"
"3067","02/02/18","UB",31,"Perú"
"3068","08/05/18","PortalGZ",18,"Perú"
"3069","14/08/19","UB",1,"Perú"
"3070","20/11/18","MovilGZ",17,"Perú"
"3071","24/07/20","MovilSE",232,"Perú"
"3072","20/01/18","MovilSE",195,"Perú"
"3073","20/06/20","MovilSE",78,"Perú"
"3074","25/08/18","UB",15,"Perú"
"3075","20/09/18","PortalGZ",10,"Perú"
"3076","28/07/20","MovilSE",35,"Perú"
"3077","01/03/18","MovilSE",434,"Perú"
"3078","23/01/18","PortalGZ",6,"Perú"
"3079","11/01/18","MovilSE",372,"Perú"
"3080","23/03/18","MovilSE",378,"Perú"
"3081","26/01/20","MovilSE",21,"Perú"
"3082","03/08/18","PortalGZ",3,"Perú"
"3083","20/07/20","MovilSE",473,"Perú"
"3084","23/02/18","MovilSE",447,"Perú"
"3085","08/10/18","UB",17,"Perú"
"3086","27/01/18","MovilSE",158,"Perú"
"3087","15/06/18","MovilSE",261,"Perú"
"3088","01/08/18","PortalGZ",9,"Perú"
"3089","01/07/20","MovilSE",269,"Perú"
"3090","03/05/18","PortalGZ",20,"Perú"
"3091","24/07/20","UB",94,"Perú"
"3092","01/09/20","UB",116,"Perú"
"3093","27/11/18","MovilSE",486,"Perú"
"3094","07/09/18","UB",22,"Perú"
"3095","21/05/18","UB",35,"Perú"
"3096","22/11/18","MovilSE",448,"Perú"
"3097","27/04/18","CALL CENTER",1,"Perú"
"3098","18/12/18","PortalGZ",2,"Perú"
"3099","03/01/20","MovilSE",271,"Perú"
"3100","10/08/20","UB",142,"Perú"
"3101","26/08/20","MovilSE",480,"Perú"
"3102","31/08/18","UB",48,"Perú"
"3103","11/01/20","MovilSE",95,"Perú"
"3104","03/09/18","MovilGZ",12,"Perú"
"3105","28/05/18","MovilGZ",8,"Perú"
"3106","08/01/18","MovilSE",566,"Perú"
"3107","21/09/18","MovilGZ",8,"Perú"
"3108","24/07/18","MovilSE",630,"Perú"
"3109","27/09/18","MovilGZ",9,"Perú"
"3110","08/08/18","MovilGZ",15,"Perú"
"3111","06/08/20","UB",309,"Perú"
"3112","12/06/18","UB",28,"Perú"
"3113","05/08/18","MovilSE",45,"Perú"
"3114","05/12/18","UB",41,"Perú"
"3115","15/08/18","MovilSE",348,"Perú"
"3116","06/06/18","UB",28,"Perú"
"3117","04/05/18","MovilSE",455,"Perú"
"3118","28/01/18","UB",4,"Perú"
"3119","12/06/20","PortalGZ",2,"Perú"
"3120","01/01/18","MovilSE",4,"Perú"
"3121","16/01/20","MovilGZ",21,"Perú"
"3122","03/07/18","UB",44,"Perú"
"3123","19/01/18","PortalGZ",8,"Perú"
"3124","16/05/18","UB",42,"Perú"
"3125","24/08/18","MovilGZ",6,"Perú"
"3126","23/07/20","MovilSE",324,"Perú"
"3127","02/05/20","MovilSE",24,"Perú"
"3128","25/09/18","UB",48,"Perú"
"3129","22/06/20","MovilGZ",40,"Perú"
"3130","24/01/18","UB",20,"Perú"
"3131","20/01/18","PortalGZ",2,"Perú"
"3132","29/06/18","UB",14,"Perú"
"3133","07/12/18","UB",31,"Perú"
"3134","24/02/20","UB",30,"Perú"
"3135","13/04/20","MovilGZ",2,"Perú"
"3136","27/06/20","MovilSE",123,"Perú"
"3137","07/09/18","PortalGZ",7,"Perú"
"3138","20/08/20","MovilGZ",62,"Perú"
"3139","12/01/20","MovilSE",21,"Perú"
"3140","04/06/20","PortalGZ",5,"Perú"
"3141","11/03/18","MovilSE",28,"Perú"
"3142","11/03/20","MovilSE",457,"Perú"
"3143","21/01/20","UB",27,"Perú"
"3144","09/07/20","PortalGZ",1,"Perú"
"3145","03/09/18","MovilSE",543,"Perú"
"3146","16/01/18","PortalGZ",9,"Perú"
"3147","28/09/18","MovilGZ",1,"Perú"
"3148","12/05/20","MovilGZ",3,"Perú"
"3149","04/06/20","MovilGZ",16,"Perú"
"3150","18/02/18","UB",7,"Perú"
"3151","22/02/18","UB",51,"Perú"
"3152","08/05/20","PortalGZ",2,"Perú"
"3153","05/08/18","MovilGZ",1,"Perú"
"3154","13/01/18","UB",2,"Perú"
"3155","22/04/20","MovilSE",23,"Perú"
"3156","25/10/18","MovilSE",452,"Perú"
"3157","17/03/20","MovilSE",207,"Perú"
"3158","29/07/20","UB",119,"Perú"
"3159","21/08/18","MovilGZ",6,"Perú"
"3160","27/02/18","PortalGZ",11,"Perú"
"3161","30/08/20","MovilGZ",17,"Perú"
"3162","22/05/20","MovilSE",37,"Perú"
"3163","28/05/20","PortalGZ",1,"Perú"
"3164","22/08/20","MovilSE",100,"Perú"
"3165","03/01/18","UB",3,"Perú"
"3166","06/03/20","CALL CENTER",1,"Perú"
"3167","07/05/20","UB",69,"Perú"
"3168","10/04/20","UB",3,"Perú"
"3169","27/02/20","UB",28,"Perú"
"3170","19/08/20","MovilSE",310,"Perú"
"3171","28/12/18","PortalGZ",5,"Perú"
"3172","06/09/18","MovilGZ",5,"Perú"
"3173","03/11/18","UB",13,"Perú"
"3174","14/04/18","PortalGZ",2,"Perú"
"3175","01/06/18","PortalGZ",4,"Perú"
"3176","18/10/18","PortalGZ",3,"Perú"
"3177","24/06/18","UB",5,"Perú"
"3178","26/10/18","CALL CENTER",1,"Perú"
"3179","07/07/20","PortalGZ",1,"Perú"
"3180","17/04/18","PortalGZ",23,"Perú"
"3181","24/04/20","UB",38,"Perú"
"3182","03/10/18","MovilGZ",13,"Perú"
"3183","10/02/18","PortalGZ",1,"Perú"
"3184","30/07/18","MovilGZ",13,"Perú"
"3185","23/07/20","MovilGZ",19,"Perú"
"3186","04/06/18","UB",44,"Perú"
"3187","31/05/18","MovilGZ",6,"Perú"
"3188","11/06/18","PortalGZ",5,"Perú"
"3189","22/07/20","PortalGZ",1,"Perú"
"3190","02/12/18","UB",6,"Perú"
"3191","04/02/18","MovilSE",92,"Perú"
"3192","01/09/18","MovilGZ",1,"Perú"
"3193","05/11/19","UB",1,"Perú"
"3194","22/04/20","MovilGZ",4,"Perú"
"3195","01/10/18","CALL CENTER",2,"Perú"
"3196","16/03/18","MovilSE",400,"Perú"
"3197","20/05/20","MovilGZ",14,"Perú"
"3198","27/08/18","MovilGZ",16,"Perú"
"3199","27/02/20","MovilGZ",19,"Perú"
"3200","15/07/18","MovilSE",54,"Perú"
"3201","27/03/20","MovilGZ",5,"Perú"
"3202","07/02/20","MovilSE",423,"Perú"
"3203","04/05/18","CALL CENTER",1,"Perú"
"3204","02/07/18","MovilSE",639,"Perú"
"3205","21/11/18","CALL CENTER",1,"Perú"
"3206","23/05/18","CALL CENTER",2,"Perú"
"3207","29/09/18","MovilGZ",1,"Perú"
"3208","21/08/20","MovilSE",327,"Perú"
"3209","30/03/18","UB",1,"Perú"
"3210","15/10/18","PortalGZ",4,"Perú"
"3211","11/05/20","UB",64,"Perú"
"3212","10/03/18","PortalGZ",2,"Perú"
"3213","22/01/20","CALL CENTER",1,"Perú"
"3214","09/08/18","MovilGZ",4,"Perú"
"3215","26/02/19","MovilSE",1,"Perú"
"3216","03/05/18","CALL CENTER",1,"Perú"
"3217","14/10/18","MovilSE",30,"Perú"
"3218","01/10/18","MovilGZ",10,"Perú"
"3219","19/07/20","MovilGZ",6,"Perú"
"3220","13/06/18","UB",39,"Perú"
"3221","13/06/18","PortalGZ",4,"Perú"
"3222","09/08/20","MovilSE",33,"Perú"
"3223","17/08/20","PortalGZ",2,"Perú"
"3224","11/12/18","PortalGZ",7,"Perú"
"3225","01/07/20","UB",166,"Perú"
"3226","04/05/20","MovilSE",28,"Perú"
"3227","06/11/18","PortalGZ",4,"Perú"
"3228","10/02/18","UB",6,"Perú"
"3229","06/04/18","UB",19,"Perú"
"3230","01/04/20","MovilSE",46,"Perú"
"3231","10/08/18","UB",31,"Perú"
"3232","01/06/20","UB",83,"Perú"
"3233","05/12/18","CALL CENTER",1,"Perú"
"3234","03/01/20","MovilGZ",12,"Perú"
"3235","27/03/18","PortalGZ",5,"Perú"
"3236","08/09/18","MovilSE",45,"Perú"
"3237","18/07/18","MovilSE",474,"Perú"
"3238","03/12/18","MovilSE",545,"Perú"
"3239","13/10/18","MovilSE",40,"Perú"
"3240","06/04/20","MovilGZ",4,"Perú"
"3241","05/09/18","CALL CENTER",5,"Perú"
"3242","25/07/20","MovilGZ",14,"Perú"
"3243","03/05/20","UB",24,"Perú"
"3244","26/03/20","MovilGZ",3,"Perú"
"3245","05/11/18","UB",65,"Perú"
"3246","28/09/18","PortalGZ",2,"Perú"
"3247","11/05/20","MovilSE",17,"Perú"
"3248","16/07/18","MovilSE",636,"Perú"
"3249","08/01/18","PortalGZ",10,"Perú"
"3250","15/02/18","PortalGZ",15,"Perú"
"3251","18/09/18","PortalGZ",3,"Perú"
"3252","21/01/19","MovilSE",1,"Perú"
"3253","10/04/18","PortalGZ",7,"Perú"
"3254","02/07/18","CALL CENTER",1,"Perú"
"3255","20/02/20","PortalGZ",1,"Perú"
"3256","22/07/20","MovilGZ",28,"Perú"
"3257","02/11/18","MovilSE",483,"Perú"
"3258","15/07/18","MovilGZ",1,"Perú"
"3259","26/02/20","MovilGZ",25,"Perú"
"3260","17/08/20","MovilSE",371,"Perú"
"3261","20/04/20","MovilSE",30,"Perú"
"3262","15/04/20","UB",23,"Perú"
"3263","19/02/20","UB",42,"Perú"
"3264","31/05/18","PortalGZ",16,"Perú"
"3265","07/07/18","PortalGZ",1,"Perú"
"3266","15/01/20","MovilSE",579,"Perú"
"3267","14/11/18","UB",70,"Perú"
"3268","04/01/19","MovilGZ",1,"Perú"
"3269","31/03/18","MovilSE",48,"Perú"
"3270","12/02/18","MovilSE",649,"Perú"
"3271","30/01/20","UB",42,"Perú"
"3272","17/06/20","MovilSE",160,"Perú"
"3273","01/06/18","UB",36,"Perú"
"3274","08/04/20","PortalGZ",1,"Perú"
"3275","24/10/18","CALL CENTER",1,"Perú"
"3276","05/03/18","PortalGZ",11,"Perú"
"3277","14/05/18","CALL CENTER",2,"Perú"
"3278","10/01/20","MovilSE",283,"Perú"
"3279","28/08/18","UB",43,"Perú"
"3280","05/06/18","CALL CENTER",1,"Perú"
"3281","04/05/20","UB",55,"Perú"
"3282","19/01/19","MovilSE",1,"Perú"
"3283","25/09/18","PortalGZ",2,"Perú"
"3284","26/08/18","UB",11,"Perú"
"3285","01/02/19","MovilSE",1,"Perú"
"3286","31/10/18","UB",47,"Perú"
"3287","15/10/19","UB",1,"Perú"
"3288","17/05/18","MovilSE",377,"Perú"
"3289","15/07/20","UB",94,"Perú"
"3290","15/09/18","MovilGZ",1,"Perú"
"3291","07/04/20","PortalGZ",1,"Perú"
"3292","13/12/18","MovilSE",333,"Perú"
"3293","08/05/18","CALL CENTER",1,"Perú"
"3294","17/05/20","UB",58,"Perú"
"3295","14/02/20","MovilGZ",19,"Perú"
"3296","02/02/20","MovilSE",23,"Perú"
"3297","06/02/18","UB",39,"Perú"
"3298","17/08/18","MovilSE",243,"Perú"
"3299","25/11/18","UB",13,"Perú"
"3300","13/05/18","MovilSE",8,"Perú"
"3301","07/05/18","UB",57,"Perú"
"3302","09/08/18","MovilSE",404,"Perú"
"3303","23/04/20","MovilSE",19,"Perú"
"3304","13/07/20","MovilGZ",41,"Perú"
"3305","30/01/20","PortalGZ",6,"Perú"
"3306","04/02/20","CALL CENTER",1,"Perú"
"3307","03/12/18","UB",58,"Perú"
"3308","10/05/18","UB",19,"Perú"
"3309","22/08/20","MovilGZ",6,"Perú"
"3310","27/05/20","MovilGZ",9,"Perú"
"3311","28/12/18","MovilSE",436,"Perú"
"3312","12/12/18","MovilGZ",9,"Perú"
"3313","24/03/18","PortalGZ",2,"Perú"
"3314","20/02/18","PortalGZ",19,"Perú"
"3315","20/03/20","UB",16,"Perú"
"3316","11/11/18","UB",17,"Perú"
"3317","19/09/18","CALL CENTER",1,"Perú"
"3318","04/04/18","UB",43,"Perú"
"3319","25/01/20","UB",3,"Perú"
"3320","02/03/18","MovilSE",432,"Perú"
"3321","15/05/18","PortalGZ",14,"Perú"
"3322","06/02/20","MovilGZ",29,"Perú"
"3323","21/06/20","UB",47,"Perú"
"3324","04/07/20","UB",72,"Perú"
"3325","01/05/18","CALL CENTER",1,"Perú"
"3326","30/03/18","MovilSE",21,"Perú"
"3327","30/09/18","UB",10,"Perú"
"3328","23/05/20","MovilSE",14,"Perú"
"3329","24/09/18","MovilSE",538,"Perú"
"3330","25/03/20","UB",29,"Perú"
"3331","09/12/18","UB",9,"Perú"
"3332","06/08/18","UB",82,"Perú"
"3333","27/10/18","MovilSE",44,"Perú"
"3334","18/10/18","MovilGZ",8,"Perú"
"3335","10/08/20","PortalGZ",11,"Perú"
"3336","11/06/18","MovilSE",481,"Perú"
"3337","19/02/20","PortalGZ",8,"Perú"
"3338","13/08/20","MovilGZ",25,"Perú"
"3339","18/08/20","UB",112,"Perú"
"3340","18/06/19","UB",1,"Perú"
"3341","25/05/20","UB",107,"Perú"
"3342","17/08/20","UB",141,"Perú"
"3343","11/01/19","MovilSE",3,"Perú"
"3344","25/01/18","PortalGZ",14,"Perú"
"3345","11/05/20","MovilGZ",3,"Perú"
"3346","28/02/20","UB",22,"Perú"
"3347","23/03/20","MovilSE",155,"Perú"
"3348","31/03/20","MovilSE",45,"Perú"
"3349","11/03/18","UB",5,"Perú"
"3350","11/01/20","PortalGZ",1,"Perú"
"3351","04/08/18","MovilGZ",3,"Perú"
"3352","17/03/18","PortalGZ",1,"Perú"
"3353","25/02/20","MovilGZ",34,"Perú"
"3354","20/11/18","PortalGZ",5,"Perú"
"3355","05/01/20","MovilGZ",2,"Perú"
"3356","31/12/18","UB",8,"Perú"
"3357","31/08/18","MovilSE",472,"Perú"
"3358","14/07/20","PortalGZ",2,"Perú"
"3359","25/09/18","MovilGZ",11,"Perú"
"3360","25/04/19","MovilSE",1,"Perú"
"3361","09/01/20","UB",11,"Perú"
"3362","07/03/18","MovilSE",395,"Perú"
"3363","15/11/18","UB",71,"Perú"
"3364","18/06/18","CALL CENTER",1,"Perú"
"3365","15/01/18","PortalGZ",16,"Perú"
"3366","27/06/18","MovilSE",432,"Perú"
"3367","08/08/20","PortalGZ",1,"Perú"
"3368","03/01/19","MovilGZ",1,"Perú"
"3369","28/07/20","UB",57,"Perú"
"3370","04/09/18","MovilSE",391,"Perú"
"3371","24/07/18","PortalGZ",6,"Perú"
"3372","23/03/20","MovilGZ",10,"Perú"
"3373","31/10/18","PortalGZ",1,"Perú"
"3374","15/06/18","PortalGZ",1,"Perú"
"3375","15/06/18","MovilGZ",1,"Perú"
"3376","14/06/18","MovilGZ",2,"Perú"
"3377","02/03/20","PortalGZ",4,"Perú"
"3378","23/06/18","MovilSE",78,"Perú"
"3379","09/10/18","MovilSE",792,"Perú"
"3380","17/04/20","MovilGZ",11,"Perú"
"3381","22/02/20","MovilGZ",9,"Perú"
"3382","16/08/20","UB",59,"Perú"
"3383","20/05/20","PortalGZ",1,"Perú"
"3384","01/01/19","UB",8,"Perú"
"3385","30/01/18","UB",49,"Perú"
"3386","13/02/18","PortalGZ",7,"Perú"
"3387","05/01/20","UB",2,"Perú"
"3388","06/11/18","CALL CENTER",2,"Perú"
"3389","10/10/18","MovilGZ",14,"Perú"
"3390","08/03/20","UB",3,"Perú"
"3391","22/06/19","UB",2,"Perú"
"3392","01/07/20","PortalGZ",5,"Perú"
"3393","28/08/20","MovilSE",443,"Perú"
"3394","28/05/20","UB",103,"Perú"
"3395","15/05/20","UB",66,"Perú"
"3396","13/04/18","MovilSE",333,"Perú"
"3397","06/09/18","MovilSE",353,"Perú"
"3398","18/05/20","UB",69,"Perú"
"3399","28/04/18","MovilSE",55,"Perú"
"3400","26/06/18","MovilGZ",3,"Perú"
"3401","29/10/18","UB",71,"Perú"
"3402","05/08/20","UB",248,"Perú"
"3403","20/06/18","MovilGZ",4,"Perú"
"3404","21/09/18","PortalGZ",6,"Perú"
"3405","17/04/20","CALL CENTER",1,"Perú"
"3406","06/10/18","MovilSE",55,"Perú"
"3407","30/09/19","UB",1,"Perú"
"3408","11/07/20","MovilGZ",4,"Perú"
"3409","13/02/19","UB",1,"Perú"
"3410","04/08/20","UB",144,"Perú"
"3411","27/02/20","MovilSE",368,"Perú"
"3412","31/05/18","CALL CENTER",3,"Perú"
"3413","28/04/20","UB",48,"Perú"
"3414","20/02/19","UB",1,"Perú"
"3415","22/01/18","UB",31,"Perú"
"3416","28/08/18","PortalGZ",9,"Perú"
"3417","29/05/18","MovilSE",497,"Perú"
"3418","07/08/18","MovilSE",338,"Perú"
"3419","29/02/20","MovilGZ",3,"Perú"
"3420","12/08/20","MovilSE",395,"Perú"
"3421","24/05/18","UB",15,"Perú"
"3422","19/03/20","MovilGZ",7,"Perú"
"3423","16/06/20","UB",2,"Perú"
"3424","09/05/18","PortalGZ",21,"Perú"
"3425","24/05/18","PortalGZ",3,"Perú"
"3426","02/11/18","MovilGZ",19,"Perú"
"3427","13/06/20","UB",3,"Perú"
"3428","18/03/18","UB",6,"Perú"
"3429","30/12/18","UB",5,"Perú"
"3430","18/06/18","UB",35,"Perú"
"3431","25/10/18","MovilGZ",15,"Perú"
"3432","09/02/20","MovilSE",47,"Perú"
"3433","08/08/20","MovilSE",83,"Perú"
"3434","28/05/19","UB",1,"Perú"
"3435","19/07/18","MovilSE",402,"Perú"
"3436","22/02/20","CALL CENTER",1,"Perú"
"3437","10/08/18","CALL CENTER",1,"Perú"
"3438","14/08/18","PortalGZ",5,"Perú"
"3439","19/12/18","UB",42,"Perú"
"3440","03/04/20","UB",21,"Perú"
"3441","17/02/18","UB",7,"Perú"
"3442","07/12/18","MovilSE",372,"Perú"
"3443","23/06/20","PortalGZ",4,"Perú"
"3444","21/04/18","MovilSE",79,"Perú"
"3445","06/01/18","UB",1,"Perú"
"3446","31/01/18","UB",63,"Perú"
"3447","02/08/18","MovilGZ",10,"Perú"
"3448","12/02/18","PortalGZ",9,"Perú"
"3449","21/01/18","UB",2,"Perú"
"3450","26/07/20","UB",56,"Perú"
"3451","08/03/20","MovilSE",23,"Perú"
"3452","23/03/20","PortalGZ",3,"Perú"
"3453","26/09/18","MovilSE",347,"Perú"
"3454","06/08/20","MovilSE",421,"Perú"
"3455","21/06/20","MovilGZ",3,"Perú"
"3456","26/02/20","UB",26,"Perú"
"3457","11/08/20","MovilGZ",38,"Perú"
"3458","14/09/18","MovilSE",426,"Perú"
"3459","23/03/18","UB",44,"Perú"
"3460","07/04/18","PortalGZ",3,"Perú"
"3461","12/10/18","PortalGZ",9,"Perú"
"3462","17/07/20","MovilSE",339,"Perú"
"3463","08/02/18","PortalGZ",10,"Perú"
"3464","18/02/19","MovilSE",1,"Perú"
"3465","09/08/18","UB",40,"Perú"
"3466","01/08/18","MovilGZ",6,"Perú"
"3467","28/03/20","MovilGZ",4,"Perú"
"3468","05/08/18","UB",7,"Perú"
"3469","22/11/18","UB",50,"Perú"
"3470","04/03/18","MovilSE",29,"Perú"
"3471","27/09/18","UB",39,"Perú"
"3472","12/08/20","UB",97,"Perú"
"3473","24/01/18","PortalGZ",11,"Perú"
"3474","01/06/20","MovilSE",82,"Perú"
"3475","17/05/20","MovilSE",6,"Perú"
"3476","05/07/18","MovilSE",270,"Perú"
"3477","06/08/20","MovilGZ",38,"Perú"
"3478","13/06/20","MovilSE",65,"Perú"
"3479","20/12/18","MovilSE",230,"Perú"
"3480","10/06/18","MovilSE",38,"Perú"
"3481","29/06/20","MovilGZ",12,"Perú"
"3482","24/06/20","MovilSE",308,"Perú"
"3483","06/01/19","UB",1,"Perú"
"3484","30/04/20","MovilSE",25,"Perú"
"3485","13/11/18","UB",88,"Perú"
"3486","13/03/18","PortalGZ",34,"Perú"
"3487","05/12/18","PortalGZ",8,"Perú"
"3488","26/07/20","MovilGZ",2,"Perú"
"3489","07/01/19","MovilSE",18,"Perú"
"3490","02/02/20","UB",3,"Perú"
"3491","05/05/18","UB",5,"Perú"
"3492","24/11/18","UB",15,"Perú"
"3493","28/05/18","PortalGZ",14,"Perú"
"3494","05/11/18","PortalGZ",3,"Perú"
"3495","02/05/18","MovilSE",589,"Perú"
"3496","12/03/18","MovilSE",666,"Perú"
"3497","02/01/19","UB",20,"Perú"
"3498","27/06/20","MovilGZ",16,"Perú"
"3499","10/02/18","MovilSE",85,"Perú"
"3500","25/08/20","UB",132,"Perú"
"3501","06/11/18","MovilSE",395,"Perú"
"3502","29/12/18","MovilSE",196,"Perú"
"3503","16/04/18","MovilSE",551,"Perú"
"3504","11/03/20","UB",48,"Perú"
"3505","21/07/18","MovilSE",63,"Perú"
"3506","18/06/18","PortalGZ",6,"Perú"
"3507","15/01/20","MovilGZ",22,"Perú"
"3508","16/03/20","MovilGZ",13,"Perú"
"3509","15/06/20","UB",188,"Perú"
"3510","13/09/18","PortalGZ",7,"Perú"
"3511","17/01/18","PortalGZ",21,"Perú"
"3512","03/09/18","UB",73,"Perú"
"3513","23/04/20","PortalGZ",1,"Perú"
"3514","02/09/18","UB",11,"Perú"
"3515","02/07/20","MovilSE",259,"Perú"
"3516","17/12/18","PortalGZ",1,"Perú"
"3517","18/08/18","MovilGZ",3,"Perú"
"3518","19/08/18","UB",8,"Perú"
"3519","24/10/18","PortalGZ",7,"Perú"
"3520","05/03/20","PortalGZ",4,"Perú"
"3521","12/04/20","UB",1,"Perú"
"3522","07/02/19","UB",3,"Perú"
"3523","21/10/18","MovilGZ",2,"Perú"
"3524","09/05/18","MovilSE",472,"Perú"
"3525","19/05/20","UB",71,"Perú"
"3526","27/12/18","MovilGZ",4,"Perú"
"3527","21/10/18","UB",15,"Perú"
"3528","20/08/18","CALL CENTER",2,"Perú"
"3529","31/05/20","MovilGZ",2,"Perú"
"3530","01/01/19","MovilGZ",1,"Perú"
"3531","09/03/18","PortalGZ",13,"Perú"
"3532","19/05/20","MovilGZ",6,"Perú"
"3533","21/11/18","MovilGZ",12,"Perú"
"3534","18/07/20","PortalGZ",2,"Perú"
"3535","06/05/20","UB",53,"Perú"
"3536","15/10/18","UB",66,"Perú"
"3537","16/01/20","PortalGZ",8,"Perú"
"3538","28/07/20","MovilGZ",4,"Perú"
"3539","02/09/20","MovilGZ",4,"Perú"
"3540","05/11/18","MovilSE",586,"Perú"
"3541","09/05/18","CALL CENTER",2,"Perú"
"3542","14/03/19","UB",1,"Perú"
"3543","13/02/18","UB",67,"Perú"
"3544","10/06/18","UB",3,"Perú"
"3545","03/07/18","PortalGZ",3,"Perú"
"3546","18/04/18","UB",61,"Perú"
"3547","09/03/20","UB",48,"Perú"
"3548","24/11/18","MovilGZ",1,"Perú"
"3549","23/07/20","PortalGZ",1,"Perú"
"3550","23/06/20","MovilSE",283,"Perú"
"3551","25/11/18","MovilSE",22,"Perú"
"3552","24/01/20","MovilSE",367,"Perú"
"3553","08/05/18","MovilSE",536,"Perú"
"3554","28/07/18","MovilGZ",2,"Perú"
"3555","03/03/20","PortalGZ",3,"Perú"
"3556","23/08/18","MovilGZ",16,"Perú"
"3557","27/01/20","UB",25,"Perú"
"3558","27/06/18","PortalGZ",4,"Perú"
"3559","16/01/19","UB",13,"Perú"
"3560","05/01/19","UB",4,"Perú"
"3561","24/11/17","MovilSE",1,"Perú"
"3562","09/09/18","PortalGZ",1,"Perú"
"3563","14/01/20","MovilGZ",7,"Perú"
"3564","24/10/18","MovilGZ",16,"Perú"
"3565","23/01/18","MovilSE",558,"Perú"
"3566","21/03/18","MovilSE",486,"Perú"
"3567","16/05/18","MovilSE",527,"Perú"
"3568","10/05/18","CALL CENTER",1,"Perú"
"3569","24/05/20","MovilGZ",1,"Perú"
"3570","04/11/18","UB",11,"Perú"
"3571","26/03/20","MovilSE",43,"Perú"
